request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.7,distances,154,54,200,96,195,50
request,0,0,0,-1.3,-2.5,-7.6,distances,154,55,200,96,194,50
request,0,0,0,-1.3,-2.5,-7.6,distances,154,55,200,96,194,50
request,0,0,0,0.0,0.0,0.0,distances,132,132,132,132,132,132
request,0,0,0,0.0,0.0,0.0,distances,132,132,132,132,132,132
request,0,0,0,0.0,0.0,0.0,distances,132,132,132,132,132,132
request,0,0,0,0.0,0.0,0.0,distances,132,132,132,132,132,132
request,0,0,0,0.0,0.0,0.0,distances,132,132,132,132,132,132
request,0,0,0,0.0,0.0,0.0,distances,132,132,132,132,132,132
request,0,0,0,0.0,0.0,0.0,distances,132,132,132,132,132,132
request,0,0,0,0.0,0.0,0.0,distances,132,132,132,132,132,132
request,0,0,0,0.0,0.0,0.0,distances,132,132,132,132,132,132
request,0,0,0,0.0,0.0,0.0,distances,132,132,132,132,132,132
request,0,0,0,0.0,0.0,0.0,distances,132,132,132,132,132,132
request,0,0,0,0.0,0.0,0.0,distances,132,132,132,132,132,132
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,32,200,35,200,28
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,35,200,27
request,0,0,0,0.1,-0.4,-12.0,distances,200,33,200,34,200,27
request,0,0,0,0.2,-0.4,-12.0,distances,200,34,200,34,200,27
request,0,0,0,0.2,-0.4,-12.0,distances,200,34,200,34,200,27
request,0,0,0,0.2,-0.4,-12.0,distances,200,34,200,34,200,26
request,0,0,0,0.3,-0.4,-12.0,distances,200,34,200,34,200,26
request,0,0,0,0.3,-0.4,-12.0,distances,200,35,200,34,200,26
request,0,0,0,0.3,-0.4,-12.0,distances,200,35,200,34,200,26
request,0,0,0,0.4,-0.4,-12.0,distances,200,36,200,34,200,26
request,0,0,0,0.4,-0.4,-12.0,distances,200,36,200,34,200,26
request,0,0,0,0.4,-0.4,-12.0,distances,200,36,200,33,200,26
request,0,0,0,0.5,-0.4,-12.0,distances,200,36,200,33,200,26
request,0,0,0,0.5,-0.4,-12.0,distances,200,36,200,33,200,26
request,0,0,0,0.5,-0.4,-12.0,distances,200,36,200,33,200,26
request,0,0,0,0.5,-0.4,-12.0,distances,200,37,200,32,200,26
request,0,0,0,0.5,-0.4,-12.0,distances,200,37,200,32,200,25
request,0,0,0,0.6,-0.4,-12.0,distances,200,37,200,32,200,25
request,0,0,0,0.6,-0.4,-12.0,distances,200,38,200,32,200,25
request,0,0,0,0.6,-0.4,-12.0,distances,200,38,200,32,200,25
request,0,0,0,0.6,-0.4,-12.0,distances,200,38,200,32,200,25
request,0,0,0,0.6,-0.4,-12.0,distances,200,38,200,32,200,25
request,0,0,0,0.6,-0.4,-12.0,distances,200,38,200,32,200,25
request,0,0,0,0.6,-0.4,-12.0,distances,212,38,200,32,200,25
request,0,0,0,0.6,-0.4,-12.0,distances,212,38,200,32,200,25
request,0,0,0,0.6,-0.4,-12.0,distances,212,38,200,32,200,25
request,0,0,0,0.7,-0.4,-12.0,distances,212,38,200,32,200,24
request,0,0,0,0.7,-0.4,-12.0,distances,212,38,200,32,204,24
request,0,0,0,0.7,-0.4,-12.0,distances,212,39,200,32,204,24
request,0,0,0,0.7,-0.4,-12.0,distances,212,39,200,32,204,24
request,0,0,0,0.8,-0.4,-12.0,distances,212,40,200,31,204,24
request,0,0,0,0.8,-0.4,-12.0,distances,212,40,200,31,204,24
request,0,0,0,0.9,-0.4,-12.0,distances,212,40,200,31,200,24
request,0,0,0,0.9,-0.4,-12.0,distances,200,40,200,30,202,24
request,0,0,0,0.9,-0.4,-12.0,distances,200,41,200,30,202,24
request,0,0,0,1.0,-0.4,-12.0,distances,200,41,200,30,202,24
request,0,0,0,1.0,-0.4,-12.0,distances,200,42,200,30,202,23
request,0,0,0,1.0,-0.4,-12.0,distances,200,42,200,30,201,23
request,0,0,0,1.0,-0.4,-12.0,distances,200,42,200,30,201,23
request,0,0,0,1.1,-0.4,-12.0,distances,200,42,200,30,200,23
request,0,0,0,1.1,-0.4,-12.0,distances,200,42,200,30,200,23
request,0,0,0,1.1,-0.4,-12.0,distances,200,42,200,30,200,22
request,0,0,0,1.1,-0.4,-12.0,distances,200,42,200,30,200,22
request,0,0,0,1.1,-0.4,-12.0,distances,200,43,200,29,200,22
request,0,0,0,1.2,-0.4,-12.0,distances,200,43,200,29,200,22
request,0,0,0,1.2,-0.4,-12.0,distances,200,44,200,29,200,22
request,0,0,0,1.2,-0.4,-12.0,distances,200,44,200,28,199,22
request,0,0,0,1.3,-0.4,-12.0,distances,200,44,200,28,198,22
request,0,0,0,1.3,-0.4,-12.0,distances,200,44,200,28,198,22
request,0,0,0,1.4,-0.4,-12.0,distances,200,45,200,28,198,22
request,0,0,0,1.5,-0.4,-12.0,distances,200,46,200,28,196,21
request,0,0,0,1.5,-0.4,-12.0,distances,200,47,200,27,196,20
request,0,0,0,1.6,-0.4,-12.0,distances,200,48,200,26,194,20
request,0,0,0,1.7,-0.4,-12.0,distances,200,48,200,26,194,20
request,0,0,0,1.8,-0.4,-12.0,distances,200,49,200,26,193,20
request,0,0,0,1.9,-0.4,-12.0,distances,200,50,200,25,192,19
request,0,0,0,1.9,-0.4,-12.0,distances,200,50,200,24,192,18
request,0,0,0,2.0,-0.4,-12.0,distances,200,51,200,24,190,18
request,0,0,0,2.1,-0.4,-12.0,distances,200,52,200,24,190,18
request,0,0,0,2.1,-0.4,-12.0,distances,200,52,200,24,190,18
request,0,0,0,2.1,-0.4,-12.0,distances,200,52,200,24,189,18
request,0,0,0,2.2,-0.4,-12.0,distances,200,52,200,24,188,18
request,0,0,0,2.2,-0.4,-12.0,distances,200,53,200,23,188,17
request,0,0,0,2.2,-0.4,-12.0,distances,200,53,200,23,188,17
request,0,0,0,2.3,-0.4,-12.0,distances,200,54,200,22,188,17
request,0,0,0,2.3,-0.4,-12.0,distances,200,54,200,22,188,16
request,0,0,0,2.3,-0.4,-12.0,distances,200,54,200,22,187,16
request,0,0,0,2.4,-0.4,-12.0,distances,200,54,200,22,186,16
request,0,0,0,2.4,-0.4,-12.0,distances,200,55,200,22,186,16
request,0,0,0,2.5,-0.4,-12.0,distances,200,56,200,22,186,16
request,0,0,0,2.5,-0.4,-12.0,distances,200,56,200,22,184,16
request,0,0,0,2.6,-0.3,-12.0,distances,200,56,200,20,184,16
request,0,0,0,2.7,-0.3,-12.0,distances,200,57,200,20,184,15
request,0,0,0,2.7,-0.3,-12.0,distances,200,58,200,20,182,15
request,0,0,0,2.8,-0.3,-12.0,distances,200,58,200,20,182,14
request,0,0,0,2.8,-0.3,-12.0,distances,200,58,200,20,182,14
request,0,0,0,2.9,-0.3,-12.0,distances,200,59,200,19,180,14
request,0,0,0,3.0,-0.3,-12.0,distances,200,60,200,18,180,14
request,0,0,0,3.0,-0.3,-12.0,distances,200,60,200,18,180,14
request,0,0,0,3.1,-0.3,-12.0,distances,200,61,200,18,178,13
request,0,0,0,3.1,-0.3,-12.0,distances,200,62,200,18,178,13
request,0,0,0,3.2,-0.3,-12.0,distances,200,62,200,17,178,12
request,0,0,0,3.3,-0.3,-12.0,distances,200,62,200,16,176,12
request,0,0,0,3.3,-0.3,-12.0,distances,200,62,200,16,176,12
request,0,0,0,3.3,-0.3,-12.0,distances,200,63,200,16,176,12
request,0,0,0,3.4,-0.3,-12.0,distances,200,64,200,16,176,12
request,0,0,0,3.4,-0.3,-12.0,distances,200,64,200,16,174,12
request,0,0,0,3.5,-0.3,-12.0,distances,200,64,200,16,174,12
request,0,0,0,3.5,-0.3,-12.0,distances,200,64,200,15,174,12
request,0,0,0,3.5,-0.3,-12.0,distances,200,64,200,14,174,11
request,0,0,0,3.5,-0.3,-12.0,distances,200,65,200,14,174,11
request,0,0,0,3.6,-0.3,-12.0,distances,200,65,200,14,173,11
request,0,0,0,3.6,-0.3,-12.0,distances,200,66,200,14,172,10
request,0,0,0,3.7,-0.3,-12.0,distances,200,66,200,14,172,10
request,0,0,0,3.7,-0.3,-12.0,distances,200,66,200,14,172,10
request,0,0,0,3.7,-0.3,-12.0,distances,200,66,200,14,171,10
request,0,0,0,3.8,-0.3,-12.0,distances,200,67,200,13,170,10
request,0,0,0,3.8,-0.3,-12.0,distances,200,68,200,12,170,10
request,0,0,0,3.9,-0.3,-12.0,distances,200,68,200,12,170,10
request,0,0,0,3.9,-0.3,-12.0,distances,200,68,200,12,168,10
request,0,0,0,4.0,-0.3,-12.0,distances,200,68,200,12,168,9
request,0,0,0,4.0,-0.3,-12.0,distances,200,69,200,12,168,9
request,0,0,0,4.1,-0.3,-12.0,distances,200,70,200,10,167,8
request,0,0,0,4.2,-0.3,-12.0,distances,200,70,200,10,166,8
request,0,0,0,4.2,-0.3,-12.0,distances,200,70,200,10,166,8
request,0,0,0,4.3,-0.3,-12.0,distances,200,71,200,10,165,8
request,0,0,0,4.3,-0.3,-12.0,distances,200,71,200,10,164,8
request,0,0,0,4.4,-0.3,-12.0,distances,200,72,200,8,164,8
request,0,0,0,4.4,-0.3,-12.0,distances,200,72,200,8,164,7
request,0,0,0,4.5,-0.3,-12.0,distances,200,72,200,8,162,7
request,0,0,0,4.5,-0.3,-12.0,distances,200,73,200,8,162,6
request,0,0,0,4.6,-0.3,-12.0,distances,200,74,200,8,162,6
request,0,0,0,4.6,-0.3,-12.0,distances,200,74,200,7,160,6
request,0,0,0,4.7,-0.3,-12.0,distances,200,74,200,6,160,6
request,0,0,0,4.7,-0.3,-12.0,distances,200,74,200,6,160,6
request,0,0,0,4.8,-0.3,-12.0,distances,200,75,200,6,159,6
request,0,0,0,4.8,-0.3,-12.0,distances,200,76,200,6,158,6
request,0,0,0,4.9,-0.3,-12.0,distances,200,76,200,6,158,5
request,0,0,0,4.9,-0.3,-12.0,distances,200,76,200,4,157,5
request,0,0,0,5.0,-0.3,-12.0,distances,200,77,200,4,156,4
request,0,0,0,5.0,-0.3,-12.0,distances,200,77,200,4,156,4
request,0,0,0,5.1,-0.3,-12.0,distances,200,78,200,4,156,4
request,0,0,0,5.1,-0.3,-12.0,distances,200,78,200,4,154,4
request,0,0,0,5.2,-0.3,-12.0,distances,200,78,200,3,154,4
request,0,0,0,5.2,-0.3,-12.0,distances,200,79,200,2,154,4
request,0,0,0,5.3,-0.3,-12.0,distances,200,79,200,2,152,3
request,0,0,0,5.3,-0.3,-12.0,distances,200,80,200,2,152,3
request,0,0,0,5.4,-0.3,-12.0,distances,200,80,200,2,152,2
request,0,0,0,5.4,-0.3,-12.0,distances,200,80,200,1,150,2
request,0,0,0,5.5,-0.3,-12.0,distances,200,81,200,0,150,2
request,0,0,0,5.5,-0.3,-12.0,distances,200,81,200,0,150,2
request,0,0,0,5.6,-0.3,-12.0,distances,200,82,200,0,150,2
request,0,0,0,5.6,-0.3,-12.0,distances,200,82,200,0,148,2
request,0,0,0,5.7,-0.3,-12.0,distances,200,82,200,0,148,2
request,0,0,0,5.7,-0.3,-12.0,distances,200,82,200,-2,148,2
request,0,0,0,5.7,-0.3,-12.0,distances,200,83,200,-2,147,1
request,0,0,0,5.8,-0.3,-12.0,distances,200,83,200,-2,146,1
